Node2Vec Hyperparameters,Cora
Dimensions,Num Walks,Walk Length,Run,Accuracy,Average Accuracy
16,120,20,Average Accuracy,0.7053
16,120,40,Run 1,0.7123
16,120,40,Run 2,0.6922
16,120,40,Run 3,0.7143
16,120,40,Run 4,0.6972
16,120,40,Run 5,0.6841
16,120,40,Run 6,0.7082
16,120,40,Run 7,0.6791
16,120,40,Run 8,0.6901
16,120,40,Run 9,0.7032
16,120,40,Run 10,0.6821
16,120,40,Average Accuracy,0.6963
16,120,60,Run 1,0.6952
16,120,60,Run 2,0.6962
16,120,60,Run 3,0.7133
16,120,60,Run 4,0.6942
16,120,60,Run 5,0.6861
16,120,60,Run 6,0.6861
16,120,60,Run 7,0.6811
16,120,60,Run 8,0.6811
16,120,60,Run 9,0.7143
16,120,60,Run 10,0.6720
16,120,60,Average Accuracy,0.6920
16,120,80,Run 1,0.7082
16,120,80,Run 2,0.7213
16,120,80,Run 3,0.7314
16,120,80,Run 4,0.7032
16,120,80,Run 5,0.7123
16,120,80,Run 6,0.7052
16,120,80,Run 7,0.7133
16,120,80,Run 8,0.7052
16,120,80,Run 9,0.7314
16,120,80,Run 10,0.7062
16,120,80,Average Accuracy,0.7138
16,120,100,Run 1,0.7062
16,120,100,Run 2,0.6982
16,120,100,Run 3,0.6791
16,120,100,Run 4,0.6962
16,120,100,Run 5,0.6881
16,120,100,Run 6,0.7082
16,120,100,Run 7,0.6871
16,120,100,Run 8,0.6861
16,120,100,Run 9,0.7113
16,120,100,Run 10,0.6851
16,120,100,Average Accuracy,0.6946
32,20,20,Run 1,0.7646
32,20,20,Run 2,0.7525
32,20,20,Run 3,0.7586
32,20,20,Run 4,0.7535
32,20,20,Run 5,0.7575
32,20,20,Run 6,0.7425
32,20,20,Run 7,0.7555
32,20,20,Run 8,0.7535
32,20,20,Run 9,0.7525
32,20,20,Run 10,0.7515
32,20,20,Average Accuracy,0.7542
32,20,40,Run 1,0.7374
32,20,40,Run 2,0.7123
32,20,40,Run 3,0.7163
32,20,40,Run 4,0.7294
32,20,40,Run 5,0.7264
32,20,40,Run 6,0.7193
32,20,40,Run 7,0.7223
32,20,40,Run 8,0.7264
32,20,40,Run 9,0.7515
32,20,40,Run 10,0.7334
32,20,40,Average Accuracy,0.7275
32,20,60,Run 1,0.7284
32,20,60,Run 2,0.7274
32,20,60,Run 3,0.7505
32,20,60,Run 4,0.7344
32,20,60,Run 5,0.7364
32,20,60,Run 6,0.7404
32,20,60,Run 7,0.7203
32,20,60,Run 8,0.7213
32,20,60,Run 9,0.7314
32,20,60,Run 10,0.7133
32,20,60,Average Accuracy,0.7304
32,20,80,Run 1,0.7404
32,20,80,Run 2,0.7183
32,20,80,Run 3,0.7153
32,20,80,Run 4,0.7304
32,20,80,Run 5,0.7143
32,20,80,Run 6,0.7354
32,20,80,Run 7,0.7223
32,20,80,Run 8,0.7203
32,20,80,Run 9,0.7394
32,20,80,Run 10,0.7133
32,20,80,Average Accuracy,0.7249
32,20,100,Run 1,0.7495
32,20,100,Run 2,0.7213
32,20,100,Run 3,0.7203
32,20,100,Run 4,0.7384
32,20,100,Run 5,0.7294
32,20,100,Run 6,0.7324
32,20,100,Run 7,0.7314
32,20,100,Run 8,0.7233
32,20,100,Run 9,0.7404
32,20,100,Run 10,0.7143
32,20,100,Average Accuracy,0.7301
32,40,20,Run 1,0.7404
32,40,20,Run 2,0.7264
32,40,20,Run 3,0.7425
32,40,20,Run 4,0.7374
32,40,20,Run 5,0.7505
32,40,20,Run 6,0.7465
32,40,20,Run 7,0.7505
32,40,20,Run 8,0.7344
32,40,20,Run 9,0.7404
32,40,20,Run 10,0.7334
32,40,20,Average Accuracy,0.7402
32,40,40,Run 1,0.7254
32,40,40,Run 2,0.7324
32,40,40,Run 3,0.7344
32,40,40,Run 4,0.7052
32,40,40,Run 5,0.7173
32,40,40,Run 6,0.7133
32,40,40,Run 7,0.7203
32,40,40,Run 8,0.7133
32,40,40,Run 9,0.7404
32,40,40,Run 10,0.7183
32,40,40,Average Accuracy,0.7220
32,40,60,Run 1,0.7072
32,40,60,Run 2,0.7012
32,40,60,Run 3,0.7133
32,40,60,Run 4,0.6831
32,40,60,Run 5,0.6881
32,40,60,Run 6,0.7032
32,40,60,Run 7,0.7163
32,40,60,Run 8,0.7042
32,40,60,Run 9,0.7062
32,40,60,Run 10,0.7062
32,40,60,Average Accuracy,0.7029
32,40,80,Run 1,0.7183
32,40,80,Run 2,0.7183
32,40,80,Run 3,0.7223
32,40,80,Run 4,0.7062
32,40,80,Run 5,0.6922
32,40,80,Run 6,0.6841
32,40,80,Run 7,0.7022
32,40,80,Run 8,0.7183
32,40,80,Run 9,0.7133
32,40,80,Run 10,0.6992
32,40,80,Average Accuracy,0.7074
32,40,100,Run 1,0.7002
32,40,100,Run 2,0.6972
32,40,100,Run 3,0.7012
32,40,100,Run 4,0.7012
32,40,100,Run 5,0.7042
32,40,100,Run 6,0.7274
32,40,100,Run 7,0.7082
32,40,100,Run 8,0.7012
32,40,100,Run 9,0.7133
32,40,100,Run 10,0.7062
32,40,100,Average Accuracy,0.7060
32,60,20,Run 1,0.7414
32,60,20,Run 2,0.7384
32,60,20,Run 3,0.7354
32,60,20,Run 4,0.7294
32,60,20,Run 5,0.7374
32,60,20,Run 6,0.7414
32,60,20,Run 7,0.7243
32,60,20,Run 8,0.7394
32,60,20,Run 9,0.7364
32,60,20,Run 10,0.7254
32,60,20,Average Accuracy,0.7349
32,60,40,Run 1,0.7455
32,60,40,Run 2,0.7143
32,60,40,Run 3,0.7445
32,60,40,Run 4,0.7304
32,60,40,Run 5,0.7254
32,60,40,Run 6,0.7274
32,60,40,Run 7,0.7153
32,60,40,Run 8,0.7243
32,60,40,Run 9,0.7404
32,60,40,Run 10,0.7072
32,60,40,Average Accuracy,0.7275
32,60,60,Run 1,0.7042
32,60,60,Run 2,0.7163
32,60,60,Run 3,0.6952
32,60,60,Run 4,0.7193
32,60,60,Run 5,0.7203
32,60,60,Run 6,0.7203
32,60,60,Run 7,0.7143
32,60,60,Run 8,0.7264
32,60,60,Run 9,0.7284
32,60,60,Run 10,0.7243
32,60,60,Average Accuracy,0.7169
32,60,80,Run 1,0.7173
32,60,80,Run 2,0.6952
32,60,80,Run 3,0.7103
32,60,80,Run 4,0.6932
32,60,80,Run 5,0.6992
32,60,80,Run 6,0.7082
32,60,80,Run 7,0.6871
32,60,80,Run 8,0.6891
32,60,80,Run 9,0.7103
32,60,80,Run 10,0.6831
32,60,80,Average Accuracy,0.6993
32,60,100,Run 1,0.7133
32,60,100,Run 2,0.6831
32,60,100,Run 3,0.7022
32,60,100,Run 4,0.7002
32,60,100,Run 5,0.7062
32,60,100,Run 6,0.6932
32,60,100,Run 7,0.6821
32,60,100,Run 8,0.6922
32,60,100,Run 9,0.7042
32,60,100,Run 10,0.6871
32,60,100,Average Accuracy,0.6964
32,80,20,Run 1,0.7274
32,80,20,Run 2,0.7354
32,80,20,Run 3,0.7143
32,80,20,Run 4,0.7173
32,80,20,Run 5,0.7203
32,80,20,Run 6,0.7324
32,80,20,Run 7,0.7314
32,80,20,Run 8,0.7254
32,80,20,Run 9,0.7545
32,80,20,Run 10,0.7364
32,80,20,Average Accuracy,0.7295
32,80,40,Run 1,0.7093
32,80,40,Run 2,0.7143
32,80,40,Run 3,0.7113
32,80,40,Run 4,0.7233
32,80,40,Run 5,0.7072
32,80,40,Run 6,0.7093
32,80,40,Run 7,0.7093
32,80,40,Run 8,0.7032
32,80,40,Run 9,0.7264
32,80,40,Run 10,0.7002
32,80,40,Average Accuracy,0.7114
32,80,60,Run 1,0.7173
32,80,60,Run 2,0.6992
32,80,60,Run 3,0.7082
32,80,60,Run 4,0.6801
32,80,60,Run 5,0.6861
32,80,60,Run 6,0.7113
32,80,60,Run 7,0.7032
32,80,60,Run 8,0.7093
32,80,60,Run 9,0.7133
32,80,60,Run 10,0.7002
32,80,60,Average Accuracy,0.7028
32,80,80,Run 1,0.7163
32,80,80,Run 2,0.6952
32,80,80,Run 3,0.7243
32,80,80,Run 4,0.7062
32,80,80,Run 5,0.7082
32,80,80,Run 6,0.7314
32,80,80,Run 7,0.7062
32,80,80,Run 8,0.6972
32,80,80,Run 9,0.7173
32,80,80,Run 10,0.7012
32,80,80,Average Accuracy,0.7104
32,80,100,Run 1,0.7163
32,80,100,Run 2,0.7113
32,80,100,Run 3,0.6861
32,80,100,Run 4,0.7103
32,80,100,Run 5,0.7113
32,80,100,Run 6,0.7093
32,80,100,Run 7,0.6932
32,80,100,Run 8,0.6972
32,80,100,Run 9,0.7103
32,80,100,Run 10,0.7012
32,80,100,Average Accuracy,0.7046
32,100,20,Run 1,0.7123
32,100,20,Run 2,0.7012
32,100,20,Run 3,0.6992
32,100,20,Run 4,0.7032
32,100,20,Run 5,0.7113
32,100,20,Run 6,0.7203
32,100,20,Run 7,0.6911
32,100,20,Run 8,0.7183
32,100,20,Run 9,0.7072
32,100,20,Run 10,0.7113
32,100,20,Average Accuracy,0.7075
32,100,40,Run 1,0.7072
32,100,40,Run 2,0.6851
32,100,40,Run 3,0.7093
32,100,40,Run 4,0.7113
32,100,40,Run 5,0.6992
32,100,40,Run 6,0.7052
32,100,40,Run 7,0.6891
32,100,40,Run 8,0.7042
32,100,40,Run 9,0.7103
32,100,40,Run 10,0.6992
32,100,40,Average Accuracy,0.7020
32,100,60,Run 1,0.7183
32,100,60,Run 2,0.7153
32,100,60,Run 3,0.7052
32,100,60,Run 4,0.7153
