AE_1,AE_2,AE_3,AE_4,AE_5,class
0.590272430385452,0.05704205742111182,0.07941794671442422,-0.1286163234035301,0.04551389335008161,media
0.2610733457355139,-0.1042139761702325,-0.033137004479353166,-0.48182018119056036,0.10907596076462137,alta
0.268605807871074,-0.225220632210487,-0.18621098260538282,0.22645873901333186,-0.09788627606720637,alta
0.3577371197458421,-0.026825203066721037,-0.09661082888924462,-0.19109485239112492,0.21875447442274462,baja
0.4271032822054247,0.34579619813887347,-0.1497226115173555,0.30789784445126206,0.05205378978532446,alta
0.42540252397184086,0.38581192990835683,-0.19014133492761282,0.2812695363737232,-0.08873303841117207,baja
0.16190112829318512,-0.0859001075881497,-0.06163536525811178,0.2528809639489559,-0.1360072774590441,alta
0.3727916442052137,0.1288003418179794,0.02433901055070955,-0.42791933349939054,-0.15067643825029978,baja
0.3921013933220099,-0.10988142724061828,-0.07211878921787249,0.11296256683692886,0.34991540760590695,media
0.3740860408334309,0.0710780545355076,-0.2818265120252389,0.07018700026266313,0.08237975745021947,baja
0.4939546671542285,0.25900363376509367,0.0814903673743192,0.1407559560738994,0.0011759616306304293,alta
0.2271501555823818,0.051042873406071186,-0.09167075900103527,0.5239235450015525,-0.12539938304636916,alta
0.5816217353475012,0.04512971682385641,0.15167464425456403,0.129903325414074,0.16177402327090593,media
0.29655924357835056,0.2673480105716617,-0.1431134592734305,0.2732172636256119,-0.1955419105931335,media
0.019675094424197053,-0.5315106062751026,0.10971515614121123,-0.12280926350165777,-0.26100335455900864,baja
0.6382482001149946,0.245329797917997,0.21391832005786232,0.0945770439698334,-0.08700187844594241,media
0.45145408608969934,-0.04404622665053822,-0.003518376029137912,0.11934656336767555,0.21601803982912862,media
0.6543671619612593,0.15183881514852393,0.23606976319065176,0.11799589223485031,0.006907148760952286,baja
0.35259620203663306,0.20332058387839846,-0.13631134656406516,-0.29027100303726655,-0.04908022656437615,alta
0.1420205457891341,0.4612487948074797,-0.3438287146268748,0.06754488572601587,0.039430961523722566,baja
0.2524961390445674,0.163140471987776,-0.10424851637394042,-0.41809156694247906,-0.13886558199248922,alta
0.605031711218438,0.3933580255718181,-0.031561252803246204,0.2957778375871519,-0.10348826799109895,baja
0.2280849985714022,0.37476071764437535,-0.294614634021548,-0.13012087574421882,-0.15974905238049777,media
0.3910543472613045,-0.2609579456924635,0.3024929154125939,0.12222764247146335,-0.3759294062660269,baja
0.606763120496724,0.17469271629967625,0.1168978182516611,0.05042735161451031,0.09772764316566569,media
0.4599994535255067,0.19739994343764383,-0.10358173464749376,0.09878866145293189,-0.08743324007793557,baja
0.5290363325576039,-0.034298288231681094,0.12979312852987612,0.006228948133292037,0.11833722422184934,alta
0.390264527799049,0.16448595646537048,-0.06375997794269982,0.0031274938957572686,-0.1950797524690619,baja
0.3408702476682665,0.141325015749648,-0.11185261722741226,-0.17058200955071426,0.23004401709322525,baja
0.43108872539291293,-0.03770589612242283,0.2305443727047858,-0.011126122712597804,-0.06409199609087023,baja
0.09527394888361088,-0.22598329820467866,-0.2945154190303387,0.1830171163376539,0.26620490326165175,baja
-0.046485981077385136,-0.1876555976102839,-0.2581666339576798,0.08866608826262451,0.09025346743890289,alta
0.5565088548051853,0.048428396160424735,0.2128183870595507,0.16223877901528805,0.10519540884518717,alta
0.4939930429589962,-0.0648988168510767,0.08114442992268771,0.07818173443765192,0.2303006329312569,media
0.38681103572805114,-0.4034882016736364,0.30312500261556735,0.15853734164769365,-0.1415571641613161,media
0.474469820955403,-0.14605785973759616,0.2021620863430534,0.028699654418112897,0.2657532263742708,media
0.428966712334608,0.4541067240408088,-0.1866312000397847,0.04806774661129097,-0.06754748514614123,media
0.47262813710704177,-0.08694534977883289,0.25209535497918395,0.041370723452085395,-0.12556189128068876,media
0.39800270751753586,0.14635339991949362,-0.03590611470838553,-0.45374196248537246,-0.14072960339517837,alta
0.16789254253187214,0.007235266239108058,-0.12903978245424177,0.27308295462521165,-0.07507427151422207,media
0.21886858532464382,0.25128328514823806,-0.318525200264501,0.003356631899385076,0.08685835375202684,media
-0.5901326738559196,-0.46046800488775724,-0.7163175379727958,0.42071466015676734,-0.12226864242984607,baja
0.44399349914413977,0.22426196993022976,-0.13650749544952867,0.028471886555719774,0.13784373181671314,media
0.36145765679730074,-0.16572000439680798,0.028625424969002097,0.15825854040383489,-0.12168757571008973,media
0.2208591447255181,0.13489875030816847,-0.09767175330169196,-0.32283388080750197,-0.19035096149896732,media
0.5667789976731761,0.1138057668820047,0.13792692972927606,0.29363206225027605,0.021490165129500315,media
0.02885523719157927,-0.5381898741374289,-0.15881305498582665,0.3206482527210972,-0.2655971435464758,baja
0.4110152657683176,0.2894533101840091,-0.178923057820193,0.20437099868001707,0.019049832849873178,baja
0.22088248658705797,0.08222662565481677,-0.10144937775279739,0.23671465618377732,-0.1880874449310867,baja
0.4870289571338194,0.22366464493828406,0.04802619406721396,-0.24501793548973338,0.04655616013720638,baja
0.2956507127042804,0.20218066981882124,0.014799921426931316,-0.424413430850929,-0.12398048152971712,alta
0.5001917463319349,-0.0907090048110673,0.27021740633427715,0.011599076673182496,-0.16142766127652175,media
0.4681838767107626,-0.07703567404361905,0.18645848850872662,0.3157525799122283,-0.13201652294078456,alta
0.3239901869040923,0.08188168372172003,-0.08024577772906369,0.2530239001223701,-0.032257311340959646,baja
0.467828019721385,-0.10245948630738358,-0.020465398688864843,0.1319330293991461,0.2041003523537454,baja
0.3840714199966373,-0.006805757855069289,0.028651604398474622,-0.2145050536388817,0.11842391558958053,baja
0.43100625513103175,-0.0019080420752998204,0.011721366303286919,-0.08453514388300155,0.34462468909794347,baja
0.3733918558265645,0.19784476346540583,-0.146896761840791,0.40580865324800547,-0.09990503752544745,media
0.36393509520883616,0.28284459736795386,-0.1159682028144629,-0.2254315879958203,-0.12302916019931509,baja
0.4199109370665294,-0.14388657886518547,-0.022322898039797485,-0.013638335381534968,0.3299524951848391,alta
0.461345303917305,0.35501053808521416,-0.12135124562430166,0.008603731012711118,0.047291538399287895,baja
0.46805035045142634,0.20196441607050455,-0.03969498946311801,0.14056916863099667,0.09355362687928533,baja
-0.17443440214185127,-0.28276991077292624,-0.20796094437281956,0.539072492166385,-0.6593956746745614,baja
0.22657339724485923,0.08060306260082699,0.008411936710756754,0.40801097816755416,-0.4509025403734569,alta
0.5227188784112617,-0.18202739579217653,0.12116569827567497,0.17653704364369732,0.2805145095406369,media
0.24942859798799433,0.14734083957046137,0.15663291758659215,-0.4653120526649947,-0.4407901516526077,baja
0.5080269629225498,-0.011433474910446039,0.17889563221974872,0.17821399166681864,0.1314395272466837,baja
0.590068023277761,0.20291889530277896,0.08989361306933286,0.20635276201802918,0.020359257134324044,baja
0.49806774531160336,0.03990352134453556,0.10872528086924764,0.19487857736276265,0.044572311897390346,alta
0.4187526828436593,0.32353999095277686,-0.07853303733085643,-0.14096878414190223,-0.1853680272849908,baja
0.48910393564504095,0.006979954938602402,0.03197459879689307,0.17152667620624398,0.300122403674896,media
0.1984289621494193,0.11767174481073117,0.006389362242663886,0.3343603182776032,-0.3935661972169114,baja
0.23172573597615248,0.2647521752487003,-0.21711816690901334,0.10926856199222021,-0.027365650587129874,media
0.44501995037710723,0.19302587832197762,-0.04294418248488703,-0.25009379749579835,-0.13513788694186568,alta
0.032668154724459636,-0.6100409550427874,-0.15783916563459222,0.41920173328473465,-0.052571093312270833,alta
0.5456578247268665,0.03925593181097443,0.05259365268286474,-0.029405534140116405,0.16987283476557305,baja
0.5757985048562841,-0.1486943781403528,0.18810855144359373,0.17531327401495148,0.28100427977861414,alta
0.38757201989457096,0.2639757622517331,-0.07508098708852985,0.0014148311694040334,-0.18718219866005473,baja
0.04972866148487758,-0.1066488554500155,-0.3747432062887971,0.3238447783185431,0.08997059673026588,alta
0.627809119502725,0.12614526214441893,0.18563751053183006,0.1780172014241429,0.11339799327154881,baja
0.5165736896279516,0.09408036652664808,-0.03677360165241855,0.09745227996128614,0.10286221374501978,alta
0.6021559297326361,-0.08561659838019467,0.3560269869315072,0.1009616197806617,-0.1285711858842849,media
-0.253765732645604,-0.4450406519681211,-0.7444073633378988,0.5603525458883968,0.1770800283284122,alta
0.581885306636287,0.10288464362426225,0.23119455837946512,0.16671058806556982,-0.013361581937093074,media
0.444576753279651,0.30721081015868096,-0.013299430046762616,-0.03656398117290745,-0.024079842490027693,baja
0.07008135059988768,-0.47182563139604594,-0.2282390273394522,0.20217769423104393,0.22167301038028228,alta
0.48905584611936886,0.36411646863416663,-0.083755704988803,0.2965040644009277,-0.14324021366595097,alta
0.5133284446652118,0.1926977487261037,-0.05522234367147654,0.16212046969024332,0.08321698954045342,media
-0.4295997969238812,-0.3330927742132915,-0.842053270178805,0.6173189248900175,0.29098047845378033,alta
0.33619105310728614,-0.18328638097211045,0.3209884995410041,0.14371831667735724,-0.3910209902329921,media
0.3167098741165479,0.2928848770402376,-0.23472461988049587,-0.14390095851190754,-0.06729682099635306,baja
0.5112434757101759,0.09934316336108978,0.10924051639532334,-0.21707329791586003,0.01999809524603706,alta
0.3194889345388517,-0.22861825414386922,0.06704346204168532,-0.10310003702069362,0.3349446944186023,baja
0.025929243627532284,-0.5267239428341774,-0.5284016978808757,0.39509814522485337,0.5121652006652018,alta
0.45645815480506835,0.20606605640368902,-0.03639769948219499,0.3488888047696499,-0.04257094947147719,alta
0.2512721170727976,0.013405140368802805,-0.12409251854700981,-0.26026143010142944,0.06639309504391344,media
0.07337172428654792,-0.3573214860881883,0.16273366978734677,0.22278106538148124,-0.5086725644721665,baja
0.439102343894169,-0.04403848655960958,0.06099094326550145,0.3237067040574712,-0.027546952167318763,media
0.5132971938002728,0.09473045377108982,0.12687018653356108,-0.052684903936836745,0.2002288465017726,media
0.29836547347686365,0.2183161341533695,-0.154339161560261,-0.2295398410554882,-0.06261185419332195,baja
0.2652619158765116,0.1865947911358328,-0.17693406443735102,0.11129065302855164,0.012609585310747599,media
0.5555317685547599,0.3246669424669752,0.19270756497209043,-0.16944451463213928,-0.1769667766553608,baja
0.5026985522355591,0.17953633055868087,0.07367569670843944,0.15297006440953498,0.020640939516674957,media
0.5954759244112826,-0.06952544802869963,0.15320672507898336,0.1375782601263533,0.28312371617175386,alta
0.4661880292029219,0.3231761004403239,-0.02306885906127257,0.033926336228460884,0.0017623549760182491,media
0.4238893452684672,-0.1274702537228133,0.14527057367753735,-0.07455239406936788,0.3374039188177195,baja
0.24364207990240713,0.10438301504119842,-0.17553909549417285,-0.27194839880920185,0.004470800708175892,media
0.4855967361413566,-0.10179557844220863,0.2549173236145897,0.24198731885299973,-0.21005229619980095,media
0.37479731761488866,-0.25166046976280987,0.15061795994232055,0.17176534247863148,-0.1263782009776392,alta
0.42689576160407716,0.19893922779441095,-0.009308185956289286,0.13445716897079857,0.1655982791769254,media
0.43242965031875186,-0.07652219217132844,0.09277207356554303,0.011749417265017093,0.26913771611921955,baja
0.4026417984902853,-0.3225153911627144,0.18750259397808078,-0.08902787182681128,0.2537456219451987,alta
0.48680572762459623,-0.034220556649431896,0.12443035200409709,0.23325611605542845,0.22176066433711847,media
0.03997639439535099,0.37704782333298625,-0.36460824095762434,-0.2090986259424825,-0.07766170173145881,baja
0.2299959207980544,0.08080069055382791,-0.1909328388752745,-0.2752914951799919,0.18823960818291943,baja
0.207203736096786,0.36202762436343483,-0.27214464285667733,0.12460197319009943,-0.013150491973085808,baja
0.21986820183609337,-0.12317512268008368,0.07816205957051586,0.15780678576731477,-0.042461668913528955,alta
0.32723810628070527,0.08326551059436346,-0.06896727429037655,-0.09140107567119914,0.044909583280573234,media
0.4646561058752603,0.12334836693220005,0.0009876160835558317,-0.18058731731361888,0.039588842681764,baja
0.5546921014774565,0.16674395289601804,0.15926178406401406,0.21780983119540914,-0.15296576220035593,baja
0.3700232641724563,0.1909318663780092,-0.15404544451094013,-0.1618547865950841,-0.03434115807932474,baja
-0.00543453561190367,-0.3694784168369462,-0.38681239591834854,-0.22143878279615337,0.41829243174065756,baja
0.0540057965460065,0.22773012955251185,-0.17271401799546313,-0.3595267035465738,-0.3413628141671808,baja
0.5005475272312976,0.23171184817659293,-0.08333062883858858,0.013219530987543538,0.1630221012422611,media
0.508808594973132,0.011577971971562339,0.1292401836686376,-0.046900264171262904,-0.07025495134913214,media
0.44871826494105194,0.16875215794371298,-0.013024419069609983,-0.2528946293823503,0.000827690274830835,baja
0.464387568870285,0.039132461299808706,0.04790683773461249,0.29155741519068185,0.2260860291302417,media
-0.1054014516127719,-0.5166030508039746,-0.22724649899932772,0.3599564884692723,-0.3503058573415867,media
0.562605817162025,0.10609061079156432,0.10653136258661633,-0.05390204137693459,0.13844259450429133,baja
0.31662311407972804,0.2506070484939491,-0.18256798158439114,-0.15408953343328313,0.1690972015167697,baja
0.30594718335399484,-0.16703681549244942,0.09479658088493849,0.07822785593808748,-0.033855493890509424,media
-0.2914565386032957,-0.3639102186129384,0.038826823556576635,-0.1432566517681406,-0.6027851139237063,baja
0.49843819277122625,0.05851476266255304,-0.10706524906971861,0.2828330097863826,0.13417232450073283,alta
0.37571368164495494,0.34275740868367216,0.05314156061209878,-0.2736237112345519,-0.3083995703795123,alta
0.5274496032991132,-0.09384664200655266,0.17605401506552323,0.03447988583060973,0.2753723443665243,baja
0.47966713236585495,0.031228734878959486,-0.02585815758400858,0.007237797883721604,0.1492398822549905,alta
0.2826622894692027,0.05259707618454522,-0.0971715780469853,-0.39494045239433667,0.00125922996596216,alta
0.06338024703781102,0.13917422666146986,-0.20392329120860933,-0.5015688884400122,-0.03986659451044693,baja
0.16549589610430024,0.2222102937854286,-0.13154612505707694,-0.4801963540077343,-0.15151704167732327,media
0.32316484900356085,0.03351330859695137,-0.09115299829891964,-0.29635489845654783,0.038679189445627794,media
0.5449876246004982,0.08905789185687564,0.038011147805469214,-0.038864861994434036,0.0467063608046358,media
-0.24948274516093344,0.020700997707975174,-0.15464936367627316,-0.1104601203921921,-0.5411818789321758,alta
0.5700948824494427,0.06934497392630151,0.0993538520001901,0.02465195888702778,0.08537889060079483,alta
-0.2748046255089033,-0.4554253027053924,-0.7674108096881447,0.4935025692505979,0.5244687808722764,baja
0.3263849099156856,0.2144760150855123,-0.07287292902395515,0.21409337043354107,0.1662643916230477,baja
0.5713734065570681,0.3868891756496914,0.12474958408386151,0.08497236939655856,-0.06079466368619055,baja
0.4648128796991917,0.0023758353631595022,0.14002464529052083,-0.0934603130631128,-0.007588939743559385,baja
0.5104235444178092,0.12624679773381803,0.12874432016735438,0.25209466968320576,0.06571391811840649,baja
0.4432864913782521,-0.04589035481479929,0.06357433865058922,-0.16219358773990605,0.17188961532087493,baja
0.5254031197096557,0.061387861751576296,0.014207904062230423,0.032605192108615566,0.24413006453984662,alta
0.22325359405765688,0.3430680865318319,-0.08952702199422195,-0.14328574707515976,-0.21094607106907443,media
0.545223033642691,0.11192621104151247,0.06945292939408675,0.13877157299801823,0.15466044607373153,baja
0.4617160875038229,-0.1779233747211319,-0.015174714700535871,0.21014940633626333,0.17078368787147233,alta
0.32342881623676784,-0.10979127909694743,-0.042804960179586814,-0.055156049278594424,0.3594625032537592,baja
0.05998562962921157,-0.09946149393258091,0.046877899544717314,0.5654854741169132,-0.5658657390768731,media
0.380950257260659,0.0558158342774289,-0.016001529705022687,0.08793430993619973,0.02387384430585497,baja
0.49446251832967025,0.2736839515390142,-0.0016898765454894354,0.3475946451305697,0.06190260254343957,baja
0.5839990516146638,0.05831579379997837,-0.0176958768411547,0.06518190863467818,0.1403955649324301,media
-0.048496547036639075,-0.4288657361965538,-0.5620865034685943,0.14210612946079124,0.4103300601102878,baja
0.5535515857068996,0.08658045054801866,0.0235442786767155,0.00887721977439635,0.2753746860937119,baja
0.5075215504881124,-0.2584512872576347,0.057425107386897815,0.05538766051609875,0.4288709496725726,alta
0.3199155785276492,0.22829885600210612,-0.12511029203323099,0.12418890101143615,0.004378843489322277,baja
0.3201209434109138,0.3152842142156363,-0.16294747608592286,0.1866947400342617,0.14773861187916773,baja
0.1064064066235093,-0.055057472284959844,0.16593847272253728,0.04511370329472106,-0.5260203733474075,media
0.3217857072282131,-0.007921325181066504,0.016604284764663347,-0.32719068819402924,-0.02653543812401195,baja
0.5560724598723904,0.1411782254420987,0.08728572549888515,0.2514159177747941,0.01318083460078125,alta
0.45205772575170466,0.21031145832924997,-0.1577374570768729,0.3259957836753194,0.07742223700608385,media
0.3149738059256663,0.2168275150756532,-0.021460132259442433,-0.15176397752296591,-0.1496028172698718,media
0.27511161195306916,0.11089429782878187,-0.09849303111219293,-0.1554200162950456,-0.05481700968257352,media
0.5096029187670934,0.26584384136141986,-0.13887752859848113,0.20870493076221175,0.14281898374805901,media
0.33207995589373945,-0.02797328520602706,0.048272949915269786,-0.14725538427945628,0.2122298366549418,baja
0.5245358937050644,-0.0649541576459495,0.10316044334471851,0.22547597425517796,0.26910255262314503,alta
0.29595810716829035,0.3584788193807887,-0.22953275638033685,0.16881417935019424,-0.03860632744877307,media
0.3694581704903863,-0.217574312117133,-0.009941055851884472,0.007337891420499776,0.3131336935988768,baja
0.4933502784413564,0.10260418404469379,0.009609094014535373,0.207915026579538,0.2770301002596242,baja
0.17668456304060864,0.115270638424968,-0.1845450179213767,0.23142998018510377,-0.0565395376113263,alta
0.24885509371685682,-0.16557505942193193,-0.1949840741578762,0.06759658204807018,0.3409203255351913,baja
0.07348745329654545,0.21641273143481074,-0.33349545000075226,-0.2718592366993412,-0.005612685451706651,media
0.2683307494219066,0.30678572993296876,-0.2701256952535377,0.07708599774349104,0.07721413743395927,baja
0.33033724434913125,-0.22986285649318028,0.24646421978969077,0.14248997178881123,0.06021293355094689,baja
0.6165887419991591,0.2391863217627906,0.09859433357651988,0.14986058946023775,0.07859911040946423,alta
0.540203783701764,-0.18388550211795307,0.2739243050327153,0.2657253711995516,0.20337495357405883,alta
0.08996356396048645,0.053847351939950994,-0.1663330685590793,0.11988431953078357,0.0927928181136631,alta
0.533397403543236,0.30646503833430533,0.024932605265372523,0.10038163048897965,0.03662881997392977,baja
0.2191326943373725,-0.3004297544766208,-0.07992599885839277,-0.21274480021394507,0.3630024102862681,baja
0.49971903715403765,0.2510175863512936,-0.037746872881780864,0.17467996774006653,0.0775232770223491,baja
0.20386683464149608,-0.16450065459103583,0.06890966815959827,-0.09465559058444559,-0.04426875020842093,baja
-0.06955171532638024,-0.7241259225729325,-0.3455844874779116,0.46063511808310575,0.14721826989747314,alta
0.5767948864360347,0.20391622289008857,0.16203545986550913,-0.06692479404925378,-0.12149413433307324,alta
0.237861566525268,-0.014470380778448156,-0.1245896816039189,-0.3133615802782351,-0.03693783323592227,alta
0.4388432801695496,0.2703204466124166,-0.1869929485162692,0.008452009852044284,0.0534936775350815,baja
0.4355118881504998,0.2164589423149335,-0.06234743214827542,-0.03019542041603912,0.012969848255573414,baja
0.10720409025376153,0.05024207840695152,-0.23683438486059005,-0.31965464697970847,0.06278661731250193,alta
0.4364394836362839,0.2846705711683221,-0.08308657553508278,0.08790906580067985,0.09765086783054136,alta
0.2882074893178816,0.3576872948042935,-0.3242761872396547,0.441894030927888,-0.027238858617538806,media
0.5826169367765384,0.19017652558906564,0.20698446429866077,-0.07574712857558812,-0.0544245043563729,baja
-0.17336607743423776,0.37327723766452175,-0.4148259628575509,-0.4175270050779422,-0.06918532885467991,alta
0.3328122960532453,-0.2849021097286903,0.045940469664460144,-0.15719684219281155,0.33879555287947627,baja
0.3769154525956283,0.08491936871255563,-0.027471478002973563,-0.06764423041844378,0.04007448673620035,media
0.4353303560502053,0.07390746805481237,0.11530668084806975,-0.1041044148613539,0.1794799152330253,baja
0.3029715924458143,-0.1285349340285587,-0.08915771288677372,0.18030598993338914,0.3734884557177708,media
0.2668671452225546,0.16120599441376043,-0.02323336003552306,-0.34318381746740256,-0.08379317574599054,media
-0.0175089195615113,0.2453783713146483,-0.22133089825920518,0.051604593770513164,-0.20565148187410742,alta
0.3086971204039871,0.27245097499649357,-0.24476403581313175,0.2040984995430763,0.12429092626616557,alta
0.4823836976556195,0.22453527204085663,0.04063251674397591,-0.20485082970906657,0.012592629848936119,baja
0.3088790899222434,0.13997977810382073,-0.28489926560489703,0.4870193947708362,-0.08230399103318992,media
0.13212651606958956,-0.6074232318546567,-0.38448930850840496,0.3437889280983858,0.49052313557904687,media
0.2915632703280601,0.3204379910168732,-0.14142335512737564,0.2555532567848009,-0.008953197038799703,alta
0.5443843074712873,-0.09792563262626136,0.20894156948321665,0.10794630486813855,0.2331210145444367,baja
0.38688765095160227,0.07532606057954604,-0.06585384171116343,-0.20586327686584857,0.04821441389671867,alta
0.6031566064079198,0.04590488148383035,0.16031754979124793,0.03225150613323797,0.1757783718747882,alta
0.34651197492801133,0.4254691961291142,-0.22150659301147294,0.28076046919179287,-0.006725238511031187,baja
0.3269546054276454,-0.33238797276554516,0.38462340286338,0.2673244193849053,-0.37668298670138706,baja
0.5842754223455852,0.10783836968736471,0.11394105233709229,0.17177814180587198,0.15514001287207665,baja
0.4553683309372304,0.11029825284180482,0.06219528942691704,-0.034109415099043305,-0.02264210872763166,baja
0.14776216612323592,0.07206339805377507,-0.019204210344650724,0.37597039511983155,-0.12837397176820753,baja
0.4879135137699176,-0.030233120786491128,0.09295067392547364,-0.015412833661992979,0.2799413844183341,baja
0.536699945747744,0.21524277836082983,-0.005986738062678377,0.20818363387525612,0.06073967507169597,alta
0.332876372983529,0.10734259907970399,-0.12222768821980654,-0.1784627883810634,0.08426269809389121,media
-0.025680970336495145,0.15662962390765905,-0.42725783486027546,0.5077891435160221,-0.06770891663348318,baja
0.23335062273698431,-0.052480542629617793,-0.23566625075067368,0.2509187558756488,0.33712058613815626,baja
0.38111610524325834,0.31816310563906947,0.09814409992879304,-0.35021723699773066,-0.24444729918905125,media
0.5062999417009477,0.10803288985344228,0.010451326177976327,0.18847423803508226,0.19222053884241946,alta
0.5003254680621091,0.23313941777880298,-0.035192011555141005,0.3291962065051961,0.07061128834204182,baja
0.3963272764298251,0.06240173647256133,-0.016320934859687733,0.19756501003341423,0.2878660640447114,baja
0.22819688899003845,0.23324937998553397,-0.1927657154363923,-0.2697439109604218,-0.11723961752054544,media
0.025429146909008497,-0.13701501713631184,0.16562339930303552,0.48775901242540104,-0.7178560943699015,media
0.45126946082892727,0.20989652728215247,0.04146752811050312,-0.16368508160044568,0.027392713010669145,baja
0.4689827846760617,0.017584360123883674,0.18938221447181078,0.268217650616727,-0.07923994638228227,baja
0.38603658009705255,0.255495006886046,-0.03570075886008373,0.22588272676542379,-0.13034843534864932,alta
0.4242635544527602,-0.0800828800274724,0.30145242092010543,0.33592733932835556,-0.40328302724073833,alta
0.3123339762408454,0.1515182104605973,-0.18062967372725408,-0.22178187875478733,0.11472217063646825,alta
-0.6349017630469455,-0.7757575141838448,-0.8411996334792401,0.7944485387962393,0.308494164503433,alta
0.562474188081675,0.09412793125689187,0.2669613616325904,0.04629761695980122,0.05239727465763245,alta
0.1631443583415486,0.5099150601620678,-0.33648047986667023,0.06567055625077926,-0.07287477185517412,baja
0.03670623947921256,-0.3043574832575834,0.12960414378312504,-0.13247803962351795,-0.09539001560114493,alta
0.2720009676556844,-0.27904342667768645,0.049416878215102544,0.022195446584169647,0.38007432179623185,media
0.5512046611335308,0.224737354758926,0.10323195700490093,0.13584468460015442,0.11802959670014582,baja
0.5337479246974065,0.10531293715067803,0.14108399434412336,0.2512477240907411,0.07453773100088519,alta
0.5230147653850113,0.17064944862670225,0.10832126866340655,-0.17068419449903757,-0.06818534984533982,baja
0.21209538587694274,0.05977021721427497,-0.03523823375886638,-0.4884599921716935,-0.10308471121746755,alta
0.4621678962292339,0.1321512919805984,0.09476751551886961,0.20108578107787797,-0.07207534819569657,baja
0.32798253803878935,0.007629881306346397,-0.037793334969809675,0.04607376910173423,0.2652961099894623,media
0.37504981255647074,-0.08295584393228007,0.03020639945530861,-0.12431771903292882,0.3804019823540584,media
0.5759296924245194,0.11001382203690697,0.17556474939559624,0.11040110972679051,0.1750353916635366,media
0.5191534482413264,0.33385529222277627,-0.03954901127374852,0.2689101599386189,0.04600301714482467,media
0.37024855203267515,0.30149331663278967,0.00588804739903973,0.45450878590812555,-0.2208026347083127,media
0.5169319483757183,-0.3608996044834857,0.268468991468647,0.2761727939941201,0.25848109361701643,alta
0.49365523823371743,0.047269390480243756,0.07526659330423224,0.1045094345714377,0.16551241379480142,baja
0.43781885022207206,-0.01580881843703066,0.11728310214211085,-0.27592415577934565,0.012581383526055168,baja
